sample_id,spam_feature_1,spam_feature_2,spam_feature_3,spam_feature_4,spam_feature_5,spam_feature_6,spam_feature_7,spam_feature_8,spam_feature_9,spam_feature_10,spam_feature_11,spam_feature_12,spam_feature_13,spam_feature_14,spam_feature_15,spam_feature_16,spam_feature_17,spam_feature_18,spam_feature_19,spam_feature_20,spam_feature_21,spam_feature_22,spam_feature_23,spam_feature_24,spam_feature_25,spam_feature_26,spam_feature_27,spam_feature_28,spam_feature_29,spam_feature_30,spam_feature_31,spam_feature_32,spam_feature_33,spam_feature_34,spam_feature_35,spam_feature_36,spam_feature_37,spam_feature_38,spam_feature_39,spam_feature_40,spam_feature_41,spam_feature_42,spam_feature_43,spam_feature_44,spam_feature_45,spam_feature_46,spam_feature_47,spam_feature_48,spam_feature_49,spam_feature_50,spam_feature_51,spam_feature_52,spam_feature_53,spam_feature_54,spam_feature_55,spam_feature_56,spam_feature_57,target
690,1,2,2,1,1,1,1,2,1,2,2,4,1,1,1,3,1,3,8,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,0,1,4,1
691,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,6,4,1
692,1,1,5,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,5,1,2,7,7,5,1
693,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,6,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,9,8,6,1
694,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,6,6,5,1
695,2,1,5,1,3,3,2,1,2,1,2,4,1,1,1,1,1,3,4,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,3,1,9,9,9,1
696,1,1,3,1,4,2,2,1,1,1,1,5,1,1,1,3,2,2,6,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,9,9,9,1
697,3,1,5,1,1,3,1,2,2,3,1,4,2,1,1,1,2,3,6,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,9,9,9,1
698,2,1,5,1,3,3,2,1,2,1,2,4,1,1,1,1,1,3,4,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,3,1,9,9,9,1
699,2,1,4,1,1,2,1,1,1,2,1,4,2,1,1,1,1,2,7,1,5,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,4,1,8,9,9,1
700,2,1,4,1,2,2,1,1,2,3,1,3,1,1,1,1,1,3,5,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,1,6,8,9,1
701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,7,8,1
702,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,2,1,3,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,4,5,1
703,1,2,5,1,4,1,2,2,1,3,1,4,1,1,1,2,3,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,4,1,6,9,8,1
704,2,1,4,1,3,2,2,1,2,2,1,3,1,1,1,1,1,3,5,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4,1,6,8,9,1
705,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,5,3,1
706,1,1,1,1,3,3,2,1,1,2,2,3,1,1,1,1,1,2,5,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,4,1,9,9,9,1
707,2,1,3,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,7,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,3,1,7,8,8,1
708,1,2,1,1,1,3,2,1,1,1,2,5,2,1,1,2,1,3,8,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,4,3,4,1
709,2,1,5,1,3,1,2,2,1,1,1,3,1,1,1,2,3,3,5,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,2,1,6,9,8,1
710,3,1,3,1,1,2,1,2,2,2,1,4,2,1,1,2,2,2,7,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,7,9,9,1
711,3,1,3,1,1,3,1,1,2,1,2,1,1,1,1,2,3,3,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,6,1,2,4,2,9,9,8,1
712,1,1,1,1,1,3,1,2,1,2,1,4,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,7,8,7,1
713,1,1,1,1,2,1,2,1,1,1,2,3,1,1,1,2,1,3,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,7,8,6,1
714,1,2,5,1,4,1,2,2,1,3,1,4,1,1,1,2,3,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,4,1,6,9,8,1
715,1,1,1,1,2,1,2,1,1,1,2,3,1,1,1,2,1,3,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,7,8,6,1
716,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,6,6,3,1
717,1,1,3,1,3,1,2,1,1,1,1,3,1,1,1,3,3,2,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,1,8,9,8,1
718,1,1,1,1,2,3,2,2,1,1,2,1,1,1,1,2,1,1,7,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,5,1
719,2,1,5,1,3,1,1,1,2,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,9,9,9,1
720,2,1,5,1,3,1,1,1,2,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,9,9,9,1
721,1,1,4,1,4,1,2,1,1,1,1,2,1,1,1,1,1,3,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,7,7,7,1
722,2,1,5,1,3,3,2,1,2,1,2,4,1,1,1,1,1,3,4,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,3,1,9,9,9,1
723,2,1,5,1,2,3,2,2,2,2,2,5,1,1,1,3,2,3,5,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,4,1,8,9,9,1
724,2,1,5,1,2,3,2,2,2,2,2,5,1,1,1,3,2,3,5,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,4,1,8,9,9,1
725,3,1,5,1,3,3,1,2,1,1,1,1,2,1,1,1,1,1,7,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,3,1,4,5,2,1
726,1,1,5,1,1,3,1,1,1,1,2,2,1,1,1,2,1,1,5,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,4,2,7,7,7,1
727,1,1,1,1,2,3,2,2,1,1,2,1,1,1,1,2,1,1,7,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,4,5,1
728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1
729,1,1,1,1,1,3,2,1,1,2,2,4,1,1,1,2,1,3,5,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,2,2,7,7,7,1
730,1,1,2,1,3,1,1,1,2,1,1,3,1,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,7,6,1
731,2,1,2,1,4,2,1,1,1,1,1,3,1,1,1,1,3,1,8,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,7,8,1
732,3,1,3,1,3,1,1,1,1,1,1,1,2,1,1,2,1,1,7,1,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,7,9,7,1
733,1,2,4,1,2,3,2,1,2,2,1,2,1,1,1,1,1,3,4,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,8,9,9,1
734,1,1,4,1,3,2,1,1,1,3,1,1,1,1,1,1,2,2,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,9,8,9,1
735,1,1,3,1,4,3,1,1,1,1,1,6,1,1,1,1,2,1,8,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,8,9,7,1
736,1,1,4,1,4,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,3,1,3,4,5,1
737,1,1,2,1,3,1,1,1,2,1,1,3,1,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,7,6,1
738,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,4,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,6,5,4,1
739,1,2,3,1,3,1,1,1,1,1,1,3,2,1,1,1,1,1,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,6,6,1
740,1,1,5,1,4,3,1,1,1,1,1,3,1,1,1,3,1,1,5,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,4,5,1
741,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,2,1,4,5,6,1
742,1,1,3,1,4,1,2,1,1,3,2,6,1,1,1,2,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,6,6,5,1
743,1,1,1,1,2,3,2,1,1,2,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,8,8,1
744,1,1,4,1,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,4,7,1
745,2,1,2,1,1,3,1,1,1,2,2,4,2,1,1,3,3,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,8,7,8,1
746,1,1,5,1,3,3,2,1,2,1,2,3,1,1,1,1,1,3,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,3,1,9,9,9,1
747,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
748,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,2,1,4,5,6,1
749,3,1,3,1,2,1,2,1,1,2,1,3,2,1,1,2,2,3,8,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,5,7,7,1
750,1,2,4,1,3,2,2,1,1,1,1,3,1,1,1,3,1,3,8,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,9,8,7,1
751,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,5,3,3,1
752,1,1,4,1,3,1,2,1,1,3,1,2,2,1,1,1,1,3,5,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,1,5,5,7,1
753,1,1,3,1,3,2,1,2,1,1,2,5,1,1,1,3,1,3,6,1,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,8,9,7,1
754,1,2,4,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,6,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,7,7,1
755,1,2,4,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,6,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,7,7,1
756,1,2,4,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,6,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,7,7,1
757,1,1,5,1,1,3,2,1,1,1,2,2,1,1,1,2,1,1,5,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,4,2,6,7,6,1
758,3,1,2,1,1,3,1,1,1,3,2,4,2,1,1,1,1,1,7,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,8,9,9,1
759,1,1,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,3,1,2,7,6,7,1
760,1,2,4,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,6,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,7,7,1
761,1,1,1,1,3,3,2,2,1,1,2,1,1,1,1,2,1,1,7,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,4,4,5,1
762,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,6,1
763,1,1,1,1,4,3,1,2,2,2,1,1,1,1,1,1,3,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,9,8,8,1
764,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,6,1
765,2,1,2,1,3,2,1,1,2,2,1,5,1,1,1,2,2,1,8,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,7,8,9,1
766,1,2,3,1,4,1,2,1,1,2,2,4,1,1,1,3,1,1,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,3,1
767,1,2,1,1,3,1,1,1,1,1,1,1,2,1,1,3,1,1,8,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,4,1,3,3,2,1
768,1,1,2,1,3,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,5,4,8,1
769,2,1,2,1,4,2,1,1,1,1,1,3,1,1,1,1,3,1,8,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,4,8,1
770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,9,7,8,1
771,1,1,3,1,4,1,2,1,1,3,1,1,1,1,1,1,2,1,8,1,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,1,1,6,5,5,1
772,3,1,4,1,1,2,1,2,1,1,2,6,1,1,1,2,3,2,8,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,7,8,7,1
773,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,4,4,1
774,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,3,4,3,1
775,3,1,3,1,4,3,2,1,1,3,2,4,1,1,1,3,1,1,6,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,2,5,4,6,1
776,1,1,1,1,4,3,1,2,1,3,1,1,1,1,1,3,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,1,4,6,5,1
777,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,4,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,5,4,6,1
778,2,1,5,1,3,3,2,1,2,1,2,4,1,1,1,1,1,3,3,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,9,9,9,1
779,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,6,4,3,1
780,2,1,2,1,4,2,1,1,1,1,1,3,1,1,1,1,3,1,8,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,4,8,1
781,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1
782,2,1,2,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,5,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,7,8,8,1
783,1,1,4,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,3,4,7,1
784,1,1,1,1,3,1,2,1,1,1,1,3,2,1,1,1,1,1,7,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,5,4,1,3,4,3,1
785,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,8,7,8,1
786,1,1,3,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,4,4,7,1
787,2,1,2,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,5,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,7,8,8,1
788,2,1,2,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,5,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,7,8,8,1
789,1,2,1,1,1,1,2,1,1,2,2,3,1,1,1,3,1,2,7,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,2,3,1
790,2,1,3,1,3,2,2,1,1,1,1,5,2,1,1,1,3,1,6,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,6,6,6,1
791,3,2,4,1,1,3,1,1,2,2,1,5,1,1,1,3,1,1,6,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,4,1,9,8,8,1
792,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,2,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,2,9,7,8,1
793,3,1,3,1,1,3,1,1,2,1,1,4,1,1,1,2,1,2,5,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,9,9,9,1
794,1,2,1,1,3,1,1,1,2,2,1,6,1,1,1,1,2,3,4,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,4,7,8,1
795,3,1,1,1,4,3,2,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,1,1,6,4,4,1
796,2,1,2,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,5,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,7,8,8,1
797,1,1,4,1,4,1,2,1,1,3,1,4,1,1,1,3,2,1,6,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,3,1,8,9,7,1
798,1,1,4,1,4,3,2,1,1,2,1,2,1,1,1,3,1,1,5,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,4,6,1
799,1,1,4,1,1,1,1,2,1,1,2,4,1,1,1,1,1,1,7,1,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,4,5,5,1
800,1,2,2,1,2,1,2,1,1,2,2,3,1,1,1,3,2,2,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,9,9,8,1
801,1,1,4,1,2,1,1,1,2,2,2,4,1,1,1,1,1,1,7,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,7,8,9,1
802,1,1,4,1,3,3,1,1,2,1,1,3,1,1,1,1,2,3,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,9,9,9,1
803,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,7,6,4,1
